ChargingEvent,CPID,StartDate,StartTime,EndDate,EndTime,Energy,PluginDuration
12196319,AN14622,2017-03-21,19:41:12,2017-03-22,06:51:10,10.6,11.16611111111111
2197068,AN24722,2017-03-21,14:52:47,2017-03-22,08:59:22,10.4,18.10972222222222
12192372,AN08405,2017-03-21,17:06:58,2017-03-21,17:49:38,2.2,0.7111111111111111
12195387,AN10059,2017-03-21,19:00:34,2017-03-21,20:07:46,3.5,1.12
12188083,AN04371,2017-03-21,10:06:00,2017-03-21,16:58:33,4.6,6.8758333333333335
12197236,AN09675,2017-03-21,20:26:40,2017-03-21,22:17:26,6.4,1.846111111111111
12187737,AN03948,2017-03-21,09:24:00,2017-03-21,11:33:19,11.6,2.1552777777777776
12196097,AN13371,2017-03-21,04:00:47,2017-03-21,07:05:45,2.7,3.082777777777778
12170480,AN08380,2017-03-20,07:56:17,2017-03-20,08:31:49,1.2,0.5922222222222222
12177614,AN11196,2017-03-20,17:43:00,2017-03-21,06:34:32,8.5,12.858888888888888
2195915,AN24443,2017-03-20,19:56:53,2017-03-21,08:20:29,7.3,12.393333333333333
2194438,AN23258,2017-03-20,08:26:09,2017-03-20,10:21:59,5.9,1.9305555555555556
12172010,AN03514,2017-03-20,10:13:26,2017-03-20,11:36:23,2.9,1.3825
12185009,AN04271,2017-03-20,19:42:00,2017-03-21,09:13:34,9.2,13.526111111111112
2195100,AN23128,2017-03-20,15:24:58,2017-03-21,10:19:10,4.2,18.903333333333332
12175024,AN02972,2017-03-20,14:28:48,2017-03-20,15:19:21,1.3,0.8425
12176205,AN08765,2017-03-20,09:11:06,2017-03-20,16:36:26,1.4,7.4222222222222225
12169645,AN01868,2017-03-20,04:57:29,2017-03-20,05:08:25,0.7,0.18222222222222223
2196182,AN25085,2017-03-20,23:06:29,2017-03-21,06:57:49,15.8,7.855555555555555
12171803,AN16496,2017-03-20,09:44:42,2017-03-20,15:44:28,5.5,5.996111111111111
12169322,AN09887,2017-03-20,02:35:10,2017-03-20,08:56:22,7.9,6.3533333333333335
12177222,AN03233,2017-03-20,17:26:00,2017-03-21,08:13:35,9.1,14.793055555555556
12183230,AN03187,2017-03-20,23:06:00,2017-03-21,10:43:20,9.5,11.622222222222222
12182543,AN13371,2017-03-20,21:55:31,2017-03-21,12:17:40,1.3,14.369166666666667
12165255,AN02540,2017-03-19,19:09:00,2017-03-20,08:38:30,8.3,13.491666666666667
12163852,AN03055,2017-03-19,17:45:00,2017-03-20,06:54:49,3.7,13.163611111111111
12168275,AN00210,2017-03-19,18:26:26,2017-03-20,08:48:45,8.2,14.371944444444445
12164370,AN03195,2017-03-19,18:15:00,2017-03-20,05:19:51,9.6,11.080833333333333
12164519,AN08332,2017-03-19,18:17:14,2017-03-20,09:05:43,8.5,14.808055555555555
2192898,AN23799,2017-03-19,09:45:17,2017-03-19,13:02:38,3.8,3.2891666666666666
12163112,AN11940,2017-03-19,17:04:00,2017-03-20,06:37:59,8.4,13.56638888888889
12156439,AN01196,2017-03-19,04:35:56,2017-03-19,06:58:22,7.1,2.3738888888888887
2193436,AN24350,2017-03-19,15:06:57,2017-03-20,00:54:23,1.8,9.790555555555555
12158428,AN00821,2017-03-19,11:44:29,2017-03-19,15:04:32,23.8,3.3341666666666665
12163994,AN15461,2017-03-19,17:55:19,2017-03-20,07:53:14,11.7,13.965277777777779
2193461,AN24639,2017-03-19,15:25:11,2017-03-19,16:44:08,3.6,1.3158333333333334
12143508,AN04526,2017-03-18,09:46:33,2017-03-18,10:02:56,1.1,0.27305555555555555
12153241,AN02908,2017-03-18,20:51:00,2017-03-19,10:37:11,5.3,13.769722222222223
12155797,AN15940,2017-03-18,00:50:27,2017-03-19,01:44:54,10.4,24.9075
2192036,AN21575,2017-03-18,15:22:00,2017-03-18,15:26:20,0.2,0.07222222222222222
2191422,AN22101,2017-03-18,10:01:16,2017-03-18,11:30:28,2.8,1.4866666666666666
12143413,AN15308,2017-03-18,07:40:48,2017-03-18,09:28:04,11.2,1.7877777777777777
2192628,AN23107,2017-03-18,21:37:13,2017-03-19,10:15:23,15.1,12.636111111111111
12150075,AN11694,2017-03-18,16:59:00,2017-03-18,19:43:47,3.8,2.7463888888888888
12144350,AN10315,2017-03-18,10:41:29,2017-03-19,08:50:52,5.3,22.156388888888888
12152788,AN02535,2017-03-18,15:24:00,2017-03-18,16:23:35,6.6,0.9930555555555556
12145698,AN08437,2017-03-18,09:46:46,2017-03-18,12:14:04,7.4,2.455
12152012,AN11571,2017-03-18,18:52:00,2017-03-19,13:22:56,9.2,18.515555555555554
12148770,AN03440,2017-03-18,15:33:56,2017-03-18,15:42:25,0.5,0.1413888888888889
12129038,AN08663,2017-03-17,09:59:48,2017-03-17,12:52:59,1.2,2.886388888888889
12135735,AN04845,2017-03-17,19:05:30,2017-03-18,06:43:01,9.6,11.625277777777777
12129948,AN14653,2017-03-17,14:14:42,2017-03-17,15:01:15,2.1,0.7758333333333334
2189503,AN24173,2017-03-17,09:01:28,2017-03-17,14:09:56,2.8,5.141111111111111
12129115,AN02255,2017-03-17,12:59:26,2017-03-17,14:56:13,8.4,1.946388888888889
12129253,AN03590,2017-03-17,13:12:00,2017-03-17,14:07:42,3.1,0.9283333333333333
12136515,AN08695,2017-03-17,19:43:18,2017-03-18,09:34:06,8.7,13.846666666666666
12128867,AN13861,2017-03-17,00:37:30,2017-03-17,02:35:22,3.4,1.9644444444444444
12134133,AN06502,2017-03-17,17:58:01,2017-03-18,09:10:50,8.3,15.213611111111112
12132230,AN03984,2017-03-17,16:45:00,2017-03-18,10:16:33,6.9,17.525833333333335
12132507,AN02437,2017-03-17,16:40:48,2017-03-17,16:57:02,1.3,0.27055555555555555
12116081,AN09713,2017-03-16,17:34:42,2017-03-16,18:55:42,4.8,1.35
12109406,AN08666,2017-03-16,07:34:38,2017-03-16,08:24:14,2.9,0.8266666666666667
12123540,AN01007,2017-03-16,22:55:53,2017-03-17,08:58:31,2.4,10.043888888888889
12121954,AN04773,2017-03-16,23:04:37,2017-03-17,08:21:52,11.4,9.2875
12116427,AN11615,2017-03-16,17:52:00,2017-03-17,12:08:28,7.7,18.274444444444445
12109130,AN09656,2017-03-16,07:56:42,2017-03-16,13:50:44,18,5.900555555555556
12108042,AN07840,2017-03-16,01:07:38,2017-03-16,08:52:37,15.3,7.749722222222222
12115255,AN02135,2017-03-16,09:07:24,2017-03-16,11:39:09,6.1,2.529166666666667
12119366,AN02463,2017-03-16,19:51:00,2017-03-17,07:16:14,10,11.420555555555556
12112078,AN13385,2017-03-16,13:00:10,2017-03-16,13:51:41,3.7,0.8586111111111111
12118899,AN06408,2017-03-16,19:41:18,2017-03-17,08:35:36,15.6,12.905
12115643,AN01338,2017-03-16,17:16:46,2017-03-17,07:45:55,3.6,14.485833333333334
12117332,AN03437,2017-03-16,18:24:53,2017-03-17,08:17:19,8.5,13.873888888888889
12122247,AN15073,2017-03-16,23:46:36,2017-03-17,09:02:50,13.2,9.270555555555555
12112340,AN16930,2017-03-16,13:25:26,2017-03-16,15:30:35,4.9,2.0858333333333334
12114143,AN02543,2017-03-16,15:54:00,2017-03-16,21:03:18,7,5.155
12118341,AN08102,2017-03-16,16:46:39,2017-03-16,19:03:07,6.6,2.2744444444444443
12114854,AN12027,2017-03-16,16:41:00,2017-03-16,16:58:37,0.9,0.2936111111111111
12120378,AN06693,2017-03-16,18:57:24,2017-03-16,20:54:48,5.5,1.9566666666666668
12120279,AN13428,2017-03-16,20:46:06,2017-03-16,21:33:31,1.9,0.7902777777777777
12117798,AN11494,2017-03-16,18:42:00,2017-03-17,08:45:44,8.3,14.062222222222223
12098522,AN08663,2017-03-15,16:00:57,2017-03-17,09:43:47,9.8,41.71388888888889
12091563,AN04505,2017-03-15,01:35:28,2017-03-15,07:35:58,7.2,6.008333333333334
12097625,AN03858,2017-03-15,14:59:00,2017-03-15,16:07:58,3.8,1.1494444444444445
12097954,AN10154,2017-03-15,15:27:00,2017-03-15,16:22:41,2.9,0.9280555555555555
12102850,AN00392,2017-03-15,19:12:04,2017-03-16,06:54:53,10.4,11.713611111111112
12107712,AN08344,2017-03-15,16:08:19,2017-03-16,07:27:45,9.2,15.323888888888888
12095120,AN08605,2017-03-15,10:51:22,2017-03-15,11:05:50,0.6,0.2411111111111111
12101440,AN14773,2017-03-15,18:24:50,2017-03-15,19:26:53,2.8,1.0341666666666667
12096606,AN06243,2017-03-15,13:21:07,2017-03-16,11:42:50,7,22.361944444444443
12102965,AN14543,2017-03-15,19:24:17,2017-03-16,07:56:40,30.3,12.539722222222222
12096706,AN08487,2017-03-15,08:55:01,2017-03-15,13:26:06,3.7,4.518055555555556
12104822,AN04636,2017-03-15,21:08:20,2017-03-16,06:40:14,10.5,9.531666666666666
12098476,AN14068,2017-03-15,16:03:02,2017-03-16,07:43:49,14.9,15.679722222222223
12083279,AN11683,2017-03-14,17:47:00,2017-03-15,08:16:56,19.3,14.498888888888889
2184198,AN21575,2017-03-14,16:18:53,2017-03-15,07:24:56,4.7,15.100833333333334
12087793,AN13593,2017-03-14,21:02:33,2017-03-15,07:31:56,3.7,10.489722222222222
12077285,AN04306,2017-03-14,10:26:00,2017-03-14,12:41:12,7.3,2.2533333333333334
12076300,AN03649,2017-03-14,08:49:00,2017-03-14,13:43:23,4,4.9063888888888885
12080474,AN03590,2017-03-14,15:29:00,2017-03-14,19:04:53,8.6,3.5980555555555553
12082356,AN00159,2017-03-14,17:09:42,2017-03-15,17:53:20,12.1,24.727222222222224
12080349,AN02543,2017-03-14,15:19:00,2017-03-14,18:19:18,9.9,3.005
12084697,AN11007,2017-03-14,18:32:00,2017-03-15,07:18:04,1.5,12.767777777777777
12068915,AN15940,2017-03-13,07:37:32,2017-03-14,07:44:41,10.4,24.11916666666667
12069284,AN11509,2017-03-13,19:54:00,2017-03-14,07:05:48,10.3,11.196666666666667
12066279,AN14470,2017-03-13,17:54:02,2017-03-14,11:06:39,2.7,17.210277777777776
12058946,AN09638,2017-03-13,08:14:52,2017-03-13,09:01:13,3,0.7725
2183184,AN23342,2017-03-13,22:00:52,2017-03-14,08:26:52,11.5,10.433333333333334
2181905,AN23491,2017-03-13,12:01:57,2017-03-13,13:27:28,4.3,1.4252777777777779
12066781,AN13245,2017-03-13,10:10:39,2017-03-14,01:42:17,10.4,15.527222222222223
12065614,AN17049,2017-03-13,17:21:11,2017-03-14,08:13:02,8.4,14.864166666666666
12072795,AN15912,2017-03-13,19:54:15,2017-03-14,07:47:31,10,11.887777777777778
12068501,AN03443,2017-03-13,19:05:56,2017-03-14,07:29:23,12.6,12.390833333333333
12065842,AN11494,2017-03-13,17:36:00,2017-03-14,10:36:31,8.9,17.00861111111111
12059654,AN00073,2017-03-13,09:17:21,2017-03-13,11:59:36,9.8,2.7041666666666666
12055622,AN04611,2017-03-12,21:19:37,2017-03-13,09:22:20,24.8,12.045277777777779
12054009,AN08398,2017-03-12,18:45:40,2017-03-12,20:57:24,6.5,2.1955555555555555
12050009,AN15982,2017-03-12,14:38:34,2017-03-13,07:36:41,16,16.968611111111112
12052955,AN03653,2017-03-12,17:43:00,2017-03-13,10:04:53,9.5,16.364722222222223
12048573,AN11199,2017-03-12,12:51:00,2017-03-12,20:37:04,9.2,7.767777777777778
12051153,AN02784,2017-03-12,15:59:00,2017-03-12,19:50:57,7.6,3.8658333333333332
2181124,AN22725,2017-03-12,19:26:48,2017-03-13,08:43:01,8.1,13.270277777777778
12049566,AN01017,2017-03-12,14:03:43,2017-03-13,09:51:24,11.2,19.794722222222223
2180957,AN21892,2017-03-12,18:12:45,2017-03-13,07:37:20,9.9,13.409722222222221
12054709,AN12075,2017-03-12,19:46:00,2017-03-13,08:06:33,9.3,12.3425
12054483,AN16648,2017-03-12,15:30:36,2017-03-12,19:26:02,6.8,3.923888888888889
12034452,AN00943,2017-03-11,12:19:00,2017-03-11,12:48:38,1.8,0.4938888888888889
12035255,AN10922,2017-03-11,13:11:52,2017-03-11,13:32:41,1,0.34694444444444444
2178825,AN23856,2017-03-11,11:31:19,2017-03-11,13:52:38,4.3,2.355277777777778
12038470,AN03514,2017-03-11,16:53:59,2017-03-12,09:51:17,6,16.955
12029972,AN02207,2017-03-11,00:01:25,2017-03-13,08:10:36,11.6,56.153055555555554
12036144,AN00768,2017-03-11,08:57:12,2017-03-11,14:19:11,2.8,5.366388888888889
2179893,AN24435,2017-03-11,22:55:16,2017-03-12,15:07:25,1.6,16.2025
12043692,AN09730,2017-03-11,08:45:10,2017-03-12,08:11:56,1.6,23.44611111111111
12035743,AN15912,2017-03-11,13:45:01,2017-03-11,15:29:00,6.9,1.7330555555555556
12034896,AN00116,2017-03-11,12:55:16,2017-03-13,09:56:48,4.2,45.025555555555556
2179191,AN22459,2017-03-11,14:44:22,2017-03-28,08:48:46,65,401.0733333333333
12031951,AN12950,2017-03-11,08:31:52,2017-03-11,09:53:38,1.7,1.3627777777777779
12035673,AN03375,2017-03-11,13:44:37,2017-03-11,15:09:17,4.3,1.4111111111111112
12038611,AN00589,2017-03-11,17:00:29,2017-03-12,18:33:19,0.9,25.54722222222222
12040111,AN08034,2017-03-11,17:15:39,2017-03-11,18:29:23,5.5,1.228888888888889
12029490,AN08129,2017-03-10,18:30:13,2017-03-11,10:53:44,5.8,16.391944444444444
12023560,AN14385,2017-03-10,09:58:18,2017-03-11,10:13:43,14.6,24.256944444444443
12022366,AN06060,2017-03-10,05:08:14,2017-03-11,08:48:48,1.5,27.676111111111112
12015556,AN03512,2017-03-10,08:17:45,2017-03-10,09:50:00,5.3,1.5375
12016154,AN08504,2017-03-10,08:44:22,2017-03-10,10:04:29,3.3,1.3352777777777778
12110004,AN15191,2017-03-10,16:01:39,2017-03-10,16:18:26,1.3,0.2797222222222222
12016586,AN06069,2017-03-10,09:24:28,2017-03-10,10:02:24,1.6,0.6322222222222222
12029376,AN06741,2017-03-10,18:49:15,2017-03-11,05:26:08,8.3,10.614722222222222
12023515,AN00708,2017-03-10,17:57:00,2017-03-11,08:28:13,8.2,14.520277777777778
12024912,AN17355,2017-03-10,13:20:28,2017-03-10,18:56:01,5.7,5.5925
12029481,AN15356,2017-03-10,17:13:13,2017-03-11,08:05:45,8.1,14.875555555555556
12018399,AN11355,2017-03-10,12:30:00,2017-03-10,13:08:29,2.2,0.6413888888888889
12024812,AN16535,2017-03-10,18:47:01,2017-03-11,11:07:53,7.9,16.34777777777778
12009310,AN08380,2017-03-09,20:10:20,2017-03-10,02:27:20,2.5,6.283333333333333
12002933,AN15797,2017-03-09,14:56:50,2017-03-09,16:17:33,3.6,1.3452777777777778
12009735,AN14959,2017-03-09,20:39:54,2017-03-10,07:13:40,9.7,10.562777777777777
12005289,AN06086,2017-03-09,17:26:19,2017-03-10,07:56:10,3.8,14.4975
12006777,AN01208,2017-03-09,18:25:43,2017-03-10,09:24:40,4.2,14.9825
12005172,AN04954,2017-03-09,17:23:55,2017-03-10,06:27:24,12.9,13.058055555555555
2176104,AN24779,2017-03-09,19:04:40,2017-03-10,07:33:22,7.3,12.478333333333333
12007768,AN08455,2017-03-09,17:46:53,2017-03-09,18:57:49,3.7,1.1822222222222223
12009529,AN03751,2017-03-09,20:23:00,2017-03-09,20:49:33,0.9,0.4425
12004532,AN06069,2017-03-09,16:47:58,2017-03-10,06:38:03,3.1,13.834722222222222
12009549,AN07983,2017-03-09,08:23:19,2017-03-10,08:56:18,8.1,24.549722222222222
12011391,AN06199,2017-03-09,22:18:24,2017-03-10,07:56:24,12.4,9.633333333333333
12013040,AN00717,2017-03-09,23:17:56,2017-03-10,06:31:33,4.7,7.226944444444444
12003988,AN10232,2017-03-09,16:16:00,2017-03-10,07:50:12,8.5,15.57
2175612,AN22888,2017-03-09,16:09:41,2017-03-09,16:40:07,3,0.5072222222222222
12007367,AN11211,2017-03-09,17:49:40,2017-03-09,18:49:11,1.2,0.9919444444444444
11999406,AN08238,2017-03-09,08:05:45,2017-03-09,08:36:05,1.6,0.5055555555555555
12013126,AN16590,2017-03-09,18:35:39,2017-03-10,07:45:23,4.1,13.162222222222223
12012063,AN02964,2017-03-09,20:09:10,2017-03-09,23:10:51,19.2,3.0280555555555555
11994994,AN10922,2017-03-08,00:24:24,2017-03-08,07:21:26,6.6,6.950555555555556
11978708,AN10090,2017-03-08,14:54:00,2017-03-08,22:19:40,9.7,7.427777777777778
11972584,AN11832,2017-03-08,10:35:00,2017-03-08,11:26:38,2.7,0.8605555555555555
11972903,AN04284,2017-03-08,08:56:00,2017-03-08,13:55:27,2.1,4.990833333333334
11995792,AN00317,2017-03-08,19:04:34,2017-03-09,08:00:01,16,12.924166666666666
2174403,AN23128,2017-03-08,20:13:39,2017-03-10,20:57:17,6.5,48.727222222222224
11985132,AN02390,2017-03-08,17:58:35,2017-03-09,07:39:24,15.7,13.680277777777778
11977008,AN14140,2017-03-08,13:19:09,2017-03-08,14:13:45,4.1,0.91
11973789,AN13858,2017-03-08,09:58:02,2017-03-08,10:18:47,1.4,0.3458333333333333
11978609,AN13343,2017-03-08,03:26:10,2017-03-08,06:49:13,6.4,3.3841666666666668
11997124,AN01769,2017-03-08,22:25:34,2017-03-09,07:35:03,15,9.158055555555556
11990331,AN08473,2017-03-08,20:34:35,2017-03-08,20:50:21,0.8,0.2627777777777778
11982654,AN13634,2017-03-08,17:27:50,2017-03-09,08:20:15,7.4,14.873611111111112
2173631,AN22667,2017-03-08,12:47:39,2017-03-08,15:19:38,6.3,2.5330555555555554
11986318,AN03382,2017-03-08,18:42:56,2017-03-09,07:33:06,13,12.83611111111111
2174013,AN24521,2017-03-08,17:15:16,2017-03-08,17:46:56,1.5,0.5277777777777778
11985999,AN01686,2017-03-08,18:28:15,2017-03-09,07:10:12,10.1,12.699166666666667
11988562,AN13973,2017-03-08,19:45:39,2017-03-09,15:42:39,10.9,19.95
11994537,AN06370,2017-03-07,13:35:06,2017-03-07,18:33:05,10.8,4.966388888888889
11967803,AN02288,2017-03-07,00:20:42,2017-03-07,06:44:37,11.9,6.398611111111111
11972559,AN10235,2017-03-07,18:44:00,2017-03-08,07:24:42,1.8,12.678333333333333
11970313,AN00531,2017-03-07,09:20:29,2017-03-07,11:19:05,5.2,1.9766666666666666
11985009,AN09790,2017-03-07,20:37:42,2017-03-08,08:08:27,9,11.5125
11977473,AN06507,2017-03-07,17:40:39,2017-03-08,06:03:56,7.9,12.388055555555555
11968604,AN15073,2017-03-07,06:27:31,2017-03-07,09:17:11,2.3,2.827777777777778
11969909,AN13858,2017-03-07,08:49:15,2017-03-07,10:06:34,4.8,1.2886111111111112
2171472,AN23882,2017-03-07,12:16:34,2017-03-07,18:08:42,4.5,5.868888888888889
11972426,AN04464,2017-03-07,16:25:00,2017-03-07,18:29:38,5.7,2.0772222222222223
11985182,AN00824,2017-03-07,22:22:35,2017-03-08,07:18:58,7.7,8.939722222222223
11961805,AN08666,2017-03-06,18:14:57,2017-03-07,09:33:39,5.3,15.311666666666667
11956860,AN14625,2017-03-06,13:15:15,2017-03-06,14:30:34,6.2,1.2552777777777777
2169874,AN22954,2017-03-06,16:24:30,2017-03-06,19:17:04,2.1,2.8761111111111113
2169619,AN22101,2017-03-06,14:44:10,2017-03-06,16:06:06,3.5,1.3655555555555556
2168754,AN24378,2017-03-06,08:19:35,2017-03-06,14:11:42,13.1,5.868611111111111
2169388,AN23506,2017-03-06,12:48:57,2017-03-07,05:28:44,8.2,16.663055555555555
2170137,AN21944,2017-03-06,17:46:29,2017-03-06,21:48:09,7.8,4.027777777777778
11953082,AN07895,2017-03-06,01:16:00,2017-03-06,07:31:34,0.8,6.259444444444444
2170286,AN25215,2017-03-06,18:22:37,2017-03-06,19:13:53,2.1,0.8544444444444445
11964363,AN06287,2017-03-06,20:33:05,2017-03-07,10:59:39,24.6,14.442777777777778
11956622,AN03959,2017-03-06,12:46:00,2017-03-06,14:24:28,5.1,1.6411111111111112
11963049,AN04932,2017-03-06,19:14:14,2017-03-07,07:55:39,8.6,12.690277777777778
2168006,AN24521,2017-03-06,07:54:09,2017-03-06,13:34:28,4.7,5.671944444444445
11954751,AN04957,2017-03-06,09:14:01,2017-03-06,17:12:35,3.1,7.976111111111111
11960684,AN15624,2017-03-06,17:33:33,2017-03-07,07:25:53,22.1,13.872222222222222
11962709,AN09740,2017-03-06,18:53:55,2017-03-07,07:36:44,8.5,12.713611111111112
11947175,AN01642,2017-03-05,13:04:12,2017-03-05,16:48:47,8.3,3.7430555555555554
11950324,AN06085,2017-03-05,20:35:02,2017-03-06,07:56:40,14.1,11.360555555555555
11945420,AN09790,2017-03-05,12:45:42,2017-03-05,14:54:22,1.3,2.1444444444444444
2168466,AN24514,2017-03-05,18:30:50,2017-03-06,06:53:10,16.3,12.372222222222222
11946042,AN12033,2017-03-05,15:38:00,2017-03-05,16:05:33,1.5,0.45916666666666667
11946014,AN03110,2017-03-05,14:22:03,2017-03-05,15:37:18,5.3,1.2541666666666667
11941821,AN03467,2017-03-05,10:17:42,2017-03-05,10:42:16,1.7,0.40944444444444444
11948363,AN04843,2017-03-05,18:12:54,2017-03-06,09:29:23,16.3,15.274722222222222
11951021,AN04681,2017-03-05,22:05:27,2017-03-06,08:51:08,9.7,10.761388888888888
11947032,AN15292,2017-03-05,15:20:09,2017-03-05,16:40:35,3.9,1.3405555555555555
11951976,AN02892,2017-03-05,18:53:40,2017-03-06,06:57:04,9.3,12.056666666666667
11950611,AN03240,2017-03-05,21:11:00,2017-03-08,07:42:11,6.4,58.51972222222222
11944039,AN15461,2017-03-05,13:16:24,2017-03-05,14:04:39,3.3,0.8041666666666667
11941887,AN02059,2017-03-05,09:31:08,2017-03-05,10:26:32,2.9,0.9233333333333333
11951074,AN02964,2017-03-05,22:05:05,2017-03-06,06:00:59,18.8,7.931666666666667
11932127,AN03896,2017-03-04,15:11:00,2017-03-04,19:11:29,8.5,4.008055555555556
11933977,AN13835,2017-03-04,17:03:10,2017-03-04,18:38:13,5.1,1.5841666666666667
11938631,AN15794,2017-03-04,21:13:07,2017-03-06,08:40:43,18.9,35.46
11935861,AN04102,2017-03-04,18:59:00,2017-03-05,10:29:13,5.9,15.50361111111111
11936977,AN14383,2017-03-04,00:42:17,2017-03-05,08:05:03,0.8,31.379444444444445
11928200,AN09902,2017-03-04,10:15:17,2017-03-04,13:01:16,9.7,2.766388888888889
11927667,AN10363,2017-03-04,09:27:00,2017-03-05,09:19:33,6.7,23.875833333333333
11939256,AN08741,2017-03-04,15:24:02,2017-03-05,09:38:42,8.8,18.244444444444444
11939403,AN09664,2017-03-04,15:40:00,2017-03-06,07:23:36,5.7,39.72666666666667
11936598,AN17357,2017-03-04,17:20:12,2017-03-04,20:02:28,6.7,2.7044444444444444
11915054,AN03874,2017-03-03,14:09:00,2017-03-03,14:23:50,0.8,0.24722222222222223
11921445,AN14959,2017-03-03,19:54:55,2017-03-04,11:07:03,11,15.202222222222222
11922749,AN16772,2017-03-03,17:30:09,2017-03-03,21:30:43,23.5,4.009444444444444
11922589,AN04102,2017-03-03,21:15:00,2017-03-04,07:46:52,5.2,10.53111111111111
11918125,AN06221,2017-03-03,17:16:28,2017-03-04,11:22:38,3.6,18.102777777777778
11924617,AN08176,2017-03-03,17:53:30,2017-03-04,09:06:34,8.3,15.217777777777778
11916984,AN02469,2017-03-03,16:20:00,2017-03-05,10:23:49,9,42.06361111111111
11920482,AN06321,2017-03-03,19:01:19,2017-03-03,22:26:39,11.7,3.422222222222222
2165378,AN24877,2017-03-03,08:31:53,2017-03-03,09:46:48,1.9,1.2486111111111111
11913526,AN01168,2017-03-03,03:32:54,2017-03-03,04:42:07,3.7,1.1536111111111111
11919883,AN06180,2017-03-03,18:25:24,2017-03-04,08:14:29,8.5,13.818055555555556
11914931,AN10224,2017-03-03,13:55:00,2017-03-03,16:45:48,8.5,2.8466666666666667
11918467,AN06394,2017-03-03,17:35:50,2017-03-04,17:10:09,15,23.571944444444444
11921526,AN08307,2017-03-03,17:30:52,2017-03-03,20:00:36,7.1,2.4955555555555557
11919947,AN04533,2017-03-03,18:33:07,2017-03-03,19:19:23,21,0.7711111111111111
2166846,AN21909,2017-03-03,19:28:44,2017-03-03,20:26:24,3,0.9611111111111111
2166480,AN23153,2017-03-03,17:38:08,2017-03-03,19:20:19,4.3,1.7030555555555555
2166189,AN24009,2017-03-03,16:02:02,2017-03-04,08:02:11,3,16.0025
11912201,AN11640,2017-03-03,08:59:00,2017-03-03,09:31:39,1.7,0.5441666666666667
11913210,AN17007,2017-03-03,11:03:27,2017-03-03,13:05:37,8.4,2.036111111111111
11924582,AN01255,2017-03-03,22:01:50,2017-03-04,16:24:24,18.6,18.37611111111111
11909255,AN09733,2017-03-02,18:53:18,2017-03-03,07:29:29,2.1,12.603055555555555
11905444,AN02867,2017-03-02,19:55:00,2017-03-03,06:18:48,2.4,10.396666666666667
11903302,AN11517,2017-03-02,18:20:00,2017-03-03,06:50:46,9.5,12.512777777777778
11897403,AN04747,2017-03-02,11:52:04,2017-03-02,17:40:55,10.4,5.814166666666667
11896587,AN15949,2017-03-02,00:00:57,2017-03-02,11:36:14,6.6,11.588055555555556
11901763,AN08042,2017-03-02,17:16:50,2017-03-02,17:27:58,0.5,0.18555555555555556
11903990,AN06180,2017-03-02,18:27:23,2017-03-02,18:48:51,1.1,0.35777777777777775
11909032,AN08240,2017-03-02,23:28:56,2017-03-03,07:00:33,3.9,7.526944444444444
11902135,AN01764,2017-03-02,17:41:00,2017-03-03,08:29:58,4.8,14.81611111111111
11903809,AN04058,2017-03-02,17:43:32,2017-03-02,18:40:03,2.6,0.9419444444444445
2164532,AN22435,2017-03-02,19:09:10,2017-03-02,19:24:23,0.9,0.2536111111111111
11901814,AN08621,2017-03-02,17:21:06,2017-03-03,07:20:41,5.7,13.993055555555555
11889447,AN06159,2017-03-01,20:11:01,2017-03-02,12:04:09,8.9,15.885555555555555
11891778,AN08144,2017-03-01,23:08:00,2017-03-03,13:31:21,8.1,38.38916666666667
11882781,AN01792,2017-03-01,13:26:33,2017-03-01,14:41:36,6.9,1.2508333333333332
11887552,AN06321,2017-03-01,18:41:15,2017-03-01,21:43:10,11.6,3.0319444444444446
11886650,AN15733,2017-03-01,18:04:36,2017-03-01,20:34:10,3,2.492777777777778
11891096,AN14637,2017-03-01,22:05:45,2017-03-02,15:18:36,5.9,17.214166666666667
11892372,AN16311,2017-03-01,18:40:03,2017-03-02,15:36:46,3.5,20.94527777777778
11887342,AN13924,2017-03-01,18:31:02,2017-03-02,07:58:09,22.6,13.451944444444445
2161902,AN23436,2017-03-01,17:00:26,2017-03-02,06:49:38,53.4,13.82
11887674,AN11496,2017-03-01,18:43:00,2017-03-02,07:51:39,9.1,13.144166666666667
11888863,AN16492,2017-03-01,19:34:13,2017-03-01,19:52:51,2.3,0.31055555555555553
2161239,AN22085,2017-03-01,10:54:13,2017-03-01,14:16:37,6.6,3.3733333333333335
11882630,AN01017,2017-03-01,14:21:51,2017-03-01,17:25:00,10.8,3.0525
11892862,AN03612,2017-03-01,21:19:14,2017-03-02,07:45:47,9,10.4425
11888041,AN10075,2017-03-01,18:58:41,2017-03-02,08:32:39,2.5,13.56611111111111
11887625,AN08671,2017-03-01,15:03:07,2017-03-01,18:41:30,5.1,3.6397222222222223
11866357,AN00633,2017-02-28,15:34:19,2017-03-01,13:58:03,5.3,22.395555555555557
2159131,AN24563,2017-02-28,11:51:06,2017-02-28,18:09:04,8.3,6.299444444444444
2160628,AN22191,2017-02-28,22:12:49,2017-03-01,07:37:39,18.2,9.41388888888889
11872532,AN01047,2017-02-28,20:20:12,2017-03-01,06:41:28,1.8,10.354444444444445
11874145,AN02179,2017-02-28,22:04:17,2017-03-01,07:26:27,7.2,9.369444444444444
